index,metric,labels
4821.0,30.0,Toropi
5010.0,30.0,Marcelândia
5077.0,30.0,Vale de São Domingos
5256.0,30.0,Perolândia
5293.0,30.0,São João da Paraúna
2629.0,29.0,Natalândia
2685.0,29.0,Pedra Bonita
67.0,28.0,Boca do Acre
225.0,28.0,Cutias
233.0,28.0,Pracuúba
425.0,28.0,Centro do Guilherme
612.0,28.0,Bom Princípio do Piauí
714.0,28.0,Murici dos Portelas
733.0,28.0,Pau D'Arco do Piauí
1093.0,28.0,Pureza
1576.0,28.0,Jacuípe
2041.0,28.0,Rio do Antônio
2140.0,28.0,Alagoa
2510.0,28.0,Jacuí
2582.0,28.0,Marmelópolis
2788.0,28.0,Santa Luzia
2791.0,28.0,Santa Maria do Salto
2880.0,28.0,Sem-Peixe
3709.0,28.0,Timburi
4123.0,28.0,Doutor Ulysses
4158.0,28.0,Bombinhas
4875.0,28.0,Aral Moreira
4941.0,28.0,Taquarussu
5009.0,28.0,Vila Bela da Santíssima Trindade
5076.0,28.0,União do Sul
5084.0,28.0,Abadia de Goiás
5088.0,28.0,Água Fria de Goiás
5168.0,28.0,Gameleira de Goiás
5283.0,28.0,Santa Rita do Novo Destino
1122.0,27.0,Serra de São Bento
1842.0,27.0,Feira da Mata
1931.0,27.0,Jucuruçu
2122.0,27.0,Vereda
2452.0,27.0,Ibiaí
2725.0,27.0,Ponto Chique
2836.0,27.0,São João da Lagoa
3768.0,27.0,Balsa Nova
4745.0,27.0,Santa Tereza
2318.0,26.0,Cônego Marinho
2416.0,26.0,Franciscópolis
2818.0,26.0,Santo Hipólito
2889.0,26.0,Sericita
3161.0,26.0,Arco-Íris
3433.0,26.0,Marabá Paulista
4384.0,26.0,Vitor Meireles
4385.0,26.0,Witmarsum
4606.0,26.0,Jari
4959.0,26.0,Barão de Melgaço
5064.0,26.0,Santo Antônio do Leverger
5145.0,26.0,Colinas do Sul
5157.0,26.0,Diorama
320.0,25.0,Novo Acordo
736.0,25.0,Pedro Laurentino
1102.0,25.0,Santana do Matos
1152.0,25.0,Amparo
1164.0,25.0,Baraúna
2447.0,25.0,Gurinhatã
2693.0,25.0,Pedro Teixeira
2884.0,25.0,Senador José Bento
4389.0,25.0,Zortéa
4605.0,25.0,Jaquirana
4989.0,25.0,Gaúcha do Norte
5156.0,25.0,Davinópolis
6.0,24.0,Corumbiara
24.0,24.0,Alto Alegre dos Parecis
492.0,24.0,Nina Rodrigues
526.0,24.0,Sambaíba
728.0,24.0,Paquetá
750.0,24.0,Ribeira do Piauí
781.0,24.0,São Miguel do Fidalgo
785.0,24.0,Sebastião Barros
1426.0,24.0,Granito
1882.0,24.0,Irajuba
2039.0,24.0,Ribeirão do Largo
2131.0,24.0,Acaiaca
2265.0,24.0,Caraí
2421.0,24.0,Fruta de Leite
2514.0,24.0,Jampruca
2532.0,24.0,José Gonçalves de Minas
2534.0,24.0,Josenópolis
2596.0,24.0,Mendes Pimentel
2607.0,24.0,Monjolos
2634.0,24.0,Nova Belém
2657.0,24.0,Padre Carvalho
2783.0,24.0,Santa Cruz de Salinas
2806.0,24.0,Santa Rita de Ibitipoca
2979.0,24.0,Divino de São Lourenço
3861.0,24.0,Godoy Moreira
4036.0,24.0,Rio Branco do Sul
4094.0,24.0,Sulina
4504.0,24.0,Cotiporã
4835.0,24.0,Tupanci do Sul
5050.0,24.0,Santa Carmem
1288.0,23.0,Poço Dantas
2895.0,23.0,Serranópolis de Minas
4618.0,23.0,Linha Nova
726.0,22.25,Palmeira do Piauí
40.0,22.0,Pimenteiras do Oeste
134.0,22.0,Curuá
604.0,22.0,Bela Vista do Piauí
2237.0,22.0,Camacho
2458.0,22.0,Icaraí de Minas
2703.0,22.0,Piedade de Ponte Nova
3782.0,22.0,Bom Sucesso do Sul
3826.0,22.0,Cruzeiro do Iguaçu
3834.0,22.0,Diamante do Sul
4284.0,22.0,Paial
4328.0,22.0,Romelândia
4340.0,22.0,São Bonifácio
4712.0,22.0,Quevedos
4820.0,22.0,Tiradentes do Sul
4995.0,22.0,Ipiranga do Norte
5266.0,22.0,Porteirão
271.0,21.0,Centenário
450.0,21.0,Governador Newton Bello
498.0,21.0,Palmeirândia
508.0,21.0,Peri Mirim
707.0,21.0,Miguel Leão
858.0,21.0,Eusébio
1149.0,21.0,Algodão de Jandaíra
1936.0,21.0,Lagoa Real
2286.0,21.0,Cascalho Rico
2661.0,21.0,Pai Pedro
3863.0,21.0,Goioxim
4356.0,21.0,São Miguel da Boa Vista
4425.0,21.0,Barra do Quaraí
4477.0,21.0,Carlos Gomes
4482.0,21.0,Centenário
5062.0,21.0,Santa Terezinha
5152.0,21.0,Cromínia
5212.0,21.0,Mairipotaba
2.0,20.0,Cabixi
110.0,20.0,Bannach
176.0,20.0,Piçarra
623.0,20.0,Campinas do Piauí
640.0,20.0,Coivaras
744.0,20.0,Porto Alegre do Piauí
1196.0,20.0,Carrapateira
1581.0,20.0,Jundiá
2620.0,20.0,Morro da Garça
2866.0,20.0,São Sebastião da Vargem Alegre
3763.0,20.0,Ariranha do Ivaí
3780.0,20.0,Bom Jesus do Sul
4109.0,20.0,Tunas do Paraná
4150.0,20.0,Bandeirante
4264.0,20.0,Major Vieira
4291.0,20.0,Paraíso
4292.0,20.0,Passo de Torres
4324.0,20.0,Rio Fortuna
4336.0,20.0,Santa Terezinha do Progresso
4366.0,20.0,Tigrinhos
4681.0,20.0,Paulo Bento
4857.0,20.0,Vila Lângaro
378.0,19.0,Alto Alegre do Pindaré
439.0,19.0,Feira Nova do Maranhão
1168.0,19.0,Bayeux
2212.0,19.0,Bonito de Minas
2585.0,19.0,Mata Verde
3358.0,19.0,Iporanga
4538.0,19.0,Esperança do Sul
5243.0,18.5,Novo Gama
650.0,18.0,Curral Novo do Piauí
1088.0,18.0,Pilões
1107.0,18.0,São Fernando
1224.0,18.0,Gado Bravo
1227.0,18.0,Gurjão
1257.0,18.0,Mataraca
1272.0,18.0,Olivedos
2438.0,18.0,Guaraciama
4009.0,18.0,Porto Rico
4083.0,18.0,São Pedro do Paraná
4372.0,18.0,Treze Tílias
4396.0,18.0,Alegria
4510.0,18.0,Cruzaltense
5031.0,18.0,Novo Santo Antônio
32.0,17.0,Chupinguaia
74.0,17.0,Lábrea
440.0,17.0,Fernando Falcão
2644.0,17.0,Novorizonte
4231.0,17.0,Iraceminha
5063.0,17.0,Santo Antônio do Leste
406.0,16.0,Bom Lugar
2322.0,16.0,Congonhas do Norte
3950.0,16.0,Mato Rico
49.0,15.0,Vale do Paraíso
88.0,15.0,Cantá
3913.0,15.0,Jundiaí do Sul
4199.0,15.0,Entre Rios
4663.0,15.0,Novo Machado
4665.0,15.0,Novo Xingu
4755.0,15.0,Santo Expedito do Sul
30.0,14.0,Candeias do Jamari
76.0,14.0,Manaquiri
178.0,14.0,Prainha
227.0,14.0,Itaubal
234.0,14.0,Santana
261.0,14.0,Bom Jesus do Tocantins
372.0,14.0,Afonso Cunha
398.0,14.0,Belágua
520.0,14.0,Presidente Sarney
638.0,14.0,Cocal de Telha
682.0,14.0,Jatobá do Piauí
1002.0,14.0,Barcelona
1116.0,14.0,São Paulo do Potengi
1118.0,14.0,São Tomé
1184.0,14.0,Cachoeira dos Índios
1345.0,14.0,Sossêgo
2134.0,14.0,Água Comprida
3074.0,14.0,Mangaratiba
3142.0,14.0,Américo Brasiliense
3746.0,14.0,Altamira do Paraná
4136.0,14.0,Alto Bela Vista
4313.0,14.0,Presidente Castello Branco
4468.0,14.0,Capão Bonito do Sul
4500.0,14.0,Coqueiros do Sul
4593.0,14.0,Itacurubi
5052.0,14.0,São José do Povo
5116.0,14.0,Bonópolis
5298.0,14.0,Senador Canedo
102.0,13.0,Alenquer
366.0,13.0,Tocantínia
756.0,13.0,Santa Luz
1192.0,13.0,Camalaú
2187.0,13.0,Barra Longa
2196.0,13.0,Berizal
2293.0,13.0,Catuti
4552.0,13.0,Floriano Peixoto
4636.0,13.0,Monte Alegre dos Campos
28.0,12.0,Cacaulândia
346.0,12.0,Rio Sono
521.0,12.0,Presidente Vargas
527.0,12.0,Santa Filomena do Maranhão
541.0,12.0,São Félix de Balsas
542.0,12.0,São Francisco do Brejão
691.0,12.0,Lagoinha do Piauí
696.0,12.0,Lagoa do Sítio
1142.0,12.0,Viçosa
1865.0,12.0,Ibiquera
2174.0,12.0,Aricanduva
2182.0,12.0,Bandeira
2303.0,12.0,Claraval
2340.0,12.0,Córrego do Bom Jesus
2829.0,12.0,São Geraldo da Piedade
2923.0,12.0,Tumiritinga
3794.0,12.0,Campina do Simão
4261.0,12.0,Macieira
4338.0,12.0,São Bernardino
4434.0,12.0,Boa Vista do Incra
4457.0,12.0,Campinas do Sul
4470.0,12.0,Capão do Cipó
4683.0,12.0,Pedras Altas
4709.0,12.0,Protásio Alves
4767.0,12.0,São José do Hortêncio
4954.0,12.0,Araguaiana
5024.0,12.0,Nova Ubiratã
5061.0,12.0,Santa Rita do Trivelato
36.0,11.0,Ministro Andreazza
1127.0,11.0,Severiano Melo
2813.0,11.0,Santo Antônio do Grama
3779.0,11.0,Bocaiúva do Sul
4429.0,11.0,Benjamin Constant do Sul
4513.0,11.0,Derrubadas
684.0,10.0,João Costa
1850.0,10.0,Gentio do Ouro
2797.0,10.0,Santana do Garambéu
3374.0,10.0,Itapirapuã Paulista
3776.0,10.0,Boa Esperança do Iguaçu
3777.0,10.0,Boa Ventura de São Roque
3997.0,10.0,Pinhal de São Bento
4008.0,10.0,Porto Barreiro
4193.0,10.0,Cunhataí
4293.0,10.0,Passos Maia
4361.0,10.0,Siderópolis
4371.0,10.0,Treviso
4559.0,10.0,Garruchos
5143.0,10.0,Cidade Ocidental
2434.0,9.0,Grupiara
4647.0,9.0,Nicolau Vergueiro
5218.0,9.0,Mimoso de Goiás
478.0,8.0,Magalhães de Almeida
543.0,8.0,São Francisco do Maranhão
1042.0,8.0,Jardim de Angicos
2639.0,8.0,Nova Porteirinha
4133.0,8.0,Águas Frias
31.0,7.0,Castanheiras
343.0,7.0,Recursolândia
363.0,7.0,Taipas do Tocantins
1014.0,7.0,Cerro Corá
1106.0,7.0,São Bento do Trairí
1212.0,7.0,Curral de Cima
2425.0,7.0,Gameleiras
3296.0,7.0,Ferraz de Vasconcelos
4181.0,7.0,Caxambu do Sul
4233.0,7.0,Irati
4560.0,7.0,Gaurama
4797.0,7.0,Senador Salgado Filho
5056.0,7.0,Rondolândia
5059.0,7.0,Santa Cruz do Xingu
41.0,6.0,Primavera de Rondônia
207.0,6.0,Senador José Porfírio
489.0,6.0,Monção
671.0,6.0,Guaribas
712.0,6.0,Morro Cabeça no Tempo
1091.0,6.0,Porto do Mangue
1314.0,6.0,Santo André
3294.0,6.0,Fernando Prestes
4197.0,6.0,Dona Emma
4433.0,6.0,Boa Vista do Cadeado
4699.0,6.0,Ponte Preta
4707.0,6.0,Presidente Lucena
4749.0,6.0,Santo Antônio do Palma
4908.0,6.0,Japorã
4934.0,6.0,Santa Rita do Pardo
5008.0,6.0,Luciara
5074.0,6.0,Tesouro
5180.0,6.0,Guarinos
42.0,5.0,São Felipe D'Oeste
272.0,5.0,Chapada de Areia
559.0,5.0,Satubinha
2226.0,5.0,Buritizeiro
2453.0,5.0,Ibiracatu
2614.0,5.0,Monte Formoso
4152.0,5.0,Bela Vista do Toldo
80.0,4.0,Novo Aripuanã
522.0,4.0,Primeira Cruz
4207.0,4.0,Frei Rogério
4635.0,4.0,Montauri
78.0,3.0,Manicoré
305.0,3.0,Lizarda
340.0,3.0,Praia Norte
1084.0,3.0,Pedra Preta
2371.0,3.0,Divisópolis
2520.0,3.0,Jenipapo de Minas
4717.0,3.0,Rio dos Índios
4840.0,3.0,União da Serra
308.0,2.0,Mateiros
1206.0,2.0,Coxixola
2928.0,2.0,Ubaí
5026.0,2.0,Novo Mundo
